symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
IL12B	0.6407701041184275	0.8393223152247801	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7986305727394593	No data	No data	No data	No data	No data	No data	0.6767193241642059	No data	No data	1	0	1	0	0	0	0	No data	0.01083559074807261	-0.7719200804355791	0	No data	No data	No data	0.5	1
TNF	0.6376663750125493	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9891986736255872	No data	No data	No data	No data	No data	No data	0.9856395697001841	0.024694282812137466	0.4555546318869283	1	1	1	1	1	1	0	0	-0.5138570535528235	-0.9827310106118933	0	-1	No data	0	0.5	0
PPARG	0.6313702210401684	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9938851504110182	No data	No data	No data	No data	No data	No data	0.8270943773999925	0.14922910938682024	No data	1	0	0	1	1	1	0.9157899999999998	1	-0.34007084809335275	-0.9812695652514999	0	-1	-1	0	0.5	0
JAK2	0.6254314027282653	0.8208638763952024	No data	No data	No data	No data	No data	No data	No data	No data	0.3039653988058105	No data	No data	No data	0.6677844796953136	No data	No data	No data	No data	No data	No data	0.5476399659892236	0.044717180888602215	No data	1	1	0	1	1	1	0.6863950000000003	1	-0.7031673265263596	-0.8880652763329555	0	-1	-1	0	-1	-1
PTGS2	0.6250184434812145	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9939719524085774	No data	No data	No data	No data	No data	No data	0.49593272513517683	0.21583880380939804	0.2988587801058729	1	0	0	1	1	0	0.3377499999999998	0	-0.8072515107314024	-0.9747515556027039	0	-1	No data	-0.027317500000000015	0.5	0
NR3C1	0.6182720106116167	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9955293336096523	No data	No data	No data	No data	No data	No data	0.42429005927602453	0.012000310702214741	No data	1	0	0	1	1	1	0.5109400000000001	1	-0.7278599708272557	-0.9536043719349752	0	-1	No data	0	-1	-1
PTGS1	0.614345311773969	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9939719524085774	No data	No data	No data	No data	No data	No data	0.32774731528341433	0.008643174766086505	No data	1	0	0	1	1	0	0.4741250000000001	1	-0.15784538445509477	-0.9397369417042986	0	-1	No data	-0.040067499999999964	0.5	0
ALOX5	0.6099502303027233	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9939396708685854	No data	No data	No data	No data	No data	No data	0.15741941762670295	0.06800272583195965	No data	1	0	0	1	1	0	0.6735900000000001	0	-0.33892477599499893	-0.282523607471685	0	No data	No data	0	0.5	0
ITGB7	0.6038934825479906	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9740015623418995	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	0.37633956026147397	1	1	0	1	0	0	0.3045099999999998	No data	-0.31944155032298394	0	0	No data	No data	0	0.5	0
IL23R	0.5996843867171242	0.941634051957885	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8818895671201606	0.031803747309783435	No data	No data	1	0	0	1	0	0	No data	-0.3694519691602417	-0.25968950302935195	0	-1	No data	0	0.5	0.5
ITGA4	0.5980335752971152	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9715144832100981	No data	No data	No data	No data	No data	No data	0.24037211726496555	0.008402928573624254	No data	1	1	0	1	1	0	0.24418500000000024	No data	-0.5308397582829756	-0.8844627469860006	0	No data	No data	0	0.75	0
FCGR2A	0.5917696601942555	0.9341378938218793	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7197373703772395	0.1481127197842894	No data	No data	1	0	0	0	0	0	No data	0.49468639299854145	-0.9111105592264029	0	No data	No data	-0.6372250000000002	0.5	-1
S1PR1	0.5557630950993242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8959089906739313	No data	No data	No data	No data	No data	No data	0.33965463595649653	0.05833656679405228	No data	1	0	0	1	1	0	0.7120399999999997	1	-0.43727859970827254	-0.9480497271383242	0	No data	No data	0	-1	-1
GPR35	0.555665351538293	0.8889566562985999	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3244341039471493	No data	0.35722013667658853	No data	1	0	1	1	0	0	1	0.6208585121900396	-0.5916851843148718	0	No data	No data	0	0.5	0
IL23A	0.5450559476519674	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8498864925765087	No data	No data	No data	No data	No data	No data	0.7029634376332418	0.2108376747386041	0.40074798178558063	1	0	1	0	0	0	0	No data	-0.24453011043967499	-0.7944718512949752	0	No data	No data	No data	1	0.5
IL10	0.5441110962065736	0.8384338854003053	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8899426099855304	0.02178122997779743	0.5318170174023161	0.5	0	1	0	0	0	0	No data	0.16045009376953523	-0.9605896874209293	0	-1	No data	0	0.5	0
MST1	0.5384654132161202	0.8583290411162442	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42550063841355124	No data	0.27587899595615367	No data	0	1	No data	No data	No data	0	No data	0.15242758908105847	-0.37488308494159406	0	No data	No data	0	1	-1
TNFSF15	0.5344655178069186	0.8613680934262131	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3386664839006149	0.038419899596444644	No data	No data	0	1	0	0	0	0	No data	0.0528235048968535	0	0	No data	No data	0	0.5	0
SMAD3	0.5208616140294161	0.8481028646449968	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1734987959090578	No data	No data	No data	0	0	1	1	0	1	No data	-0.6261721191914982	-0.8764094778318732	0	No data	-1	-0.7941175000000001	-1	-1
DLD	0.516802226642119	0.8460437488786589	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08113343103125094	No data	No data	No data	0	0	0	0	1	0.7445950000000003	No data	-0.43967493227755783	-0.39321856926097687	0	No data	No data	0	0.5	-1
ADCY7	0.5145899523668273	0.8428021604395904	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07318473585247898	No data	No data	No data	1	0	0	1	0	0.18981500000000012	No data	-0.43133986247134815	0	0	No data	No data	0	0.5	0
NKX2-3	0.5120604330430715	0.8199521470116501	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4469676601446834	No data	No data	No data	0	0	0	0	0	0.49176000000000003	No data	-0.73379870806418	-0.7763080393205964	0	No data	No data	0	0.75	0.5
IRF5	0.5080319013608949	0.8265932198533952	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18161362894429392	No data	No data	No data	0	0	0	0	0	0.27043000000000034	No data	-0.3823713273598667	-0.632939079468739	0	No data	No data	0	-1	0
S1PR5	0.5074296651002307	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8267088016078079	No data	No data	No data	No data	No data	No data	0.0435314838022519	0.14014200933919896	No data	1	1	0	1	1	0	0.2462299999999999	No data	0.15451135653261105	0	0	No data	No data	0	0.5	0
S1PR4	0.5066188877610587	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8267088016078079	No data	No data	No data	No data	No data	No data	0.13281599231153887	No data	No data	1	0	0	1	1	0	0.10155999999999991	1	0.44675974161283594	0	0	No data	No data	0	0.5	0
NR5A2	0.49987961060529384	0.7901555735855194	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.49178812784013515	0.020826266828864317	0.326641217556724	No data	0	0	1	1	1	0.5009250000000002	0	-0.5599083142321317	-0.2652956016182259	0	No data	No data	0	0.75	0
STAT3	0.49744243720016473	0.7761364411862102	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8423719132171671	No data	No data	0.5	0	0	1	1	0	0.9935049999999996	1	-0.9820795999166493	-0.8662496394979585	0	-1	-1	0	-1	-1
PTGER4	0.4962938625976366	0.7830311784328193	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.13221002373036286	No data	No data	1	1	0	1	1	0	0.4159849999999999	1	-0.7570327151489894	-0.9613965032289162	0	No data	No data	0	0.5	0
PRKCB	0.48255328239607803	0.754917725652332	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.36189279507500316	0.032574410268947473	No data	1	0	0	1	1	0	0.9405650000000001	0	-0.9889560325067722	-0.19643079818522036	0	-1	No data	-0.4985150000000001	0.5	0
JAK3	0.48165293456869396	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	0.6681099654461135	No data	No data	No data	No data	No data	No data	0.19716078350741384	0.10574779121881082	0.309375982904554	1	1	0	1	1	1	0.1014249999999997	1	-0.4636382579704105	-0.8828158224280025	0	No data	-1	0	0.5	0
RORC	0.4808967156560592	0.7780309572485025	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.26015248052940143	No data	No data	0.25	0	0	1	1	1	0.440155	1	-0.9315482392165034	-0.599305651011231	0	-1	No data	0	0.5	0
PRDM1	0.480183118868867	0.7080350422618591	No data	No data	No data	No data	No data	No data	No data	No data	0.3039653988058105	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19418977913609947	0.12184386856804219	No data	No data	0	0	0	0	0	0.3696950000000001	No data	-0.7120233381954574	-0.9202034650614423	0	No data	-1	0	0.5	-1
GNA12	0.47280051199718226	0.7743382283114325	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06765425429087325	No data	No data	No data	0	0	0	0	0	0.8950150000000001	No data	-0.7901646176286726	No data	0	No data	No data	-0.09448749999999997	-1	-1
PARK7	0.4703514073889849	0.7620523453444688	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.23280009138264587	No data	No data	No data	0	0	1	1	0	0.5767200000000002	No data	-0.45874140445926237	-0.34279394495742244	0	No data	No data	No data	-1	-1
IL17REL	0.46843090803229726	0.7660821976608779	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.048988986717945035	0.06724864982314718	No data	No data	0	1	0	0	0	No data	No data	-0.23390289643675766	No data	0	No data	No data	No data	0.75	0.5
PTPN2	0.4651898604022391	0.7299816682920974	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7044065752115874	No data	No data	No data	0	0	1	1	0	0.4337350000000001	1	-0.9112315065638674	-0.7767185402855089	0	-1	No data	0	0.5	-1
OTUD3	0.4643325303361064	0.7618328660679821	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03917776251274891	No data	No data	No data	0	0	0	0	0	0.17085500000000026	No data	0.01479474890602206	-0.523271680179293	0	No data	No data	0	-1	-1
IRF8	0.464174229015883	0.753537658877571	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19987403329182932	No data	No data	No data	0	0	0	0	0	0.4835700000000003	No data	-0.6987914148780996	-0.8355707132960744	0	No data	No data	0	0.5	0
NXPE1	0.4604894104394025	0.754217820787327	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04559480982087158	0.04376486273333572	No data	No data	0	1	0	0	0	No data	No data	0.870702229631173	No data	0	No data	No data	-0.2458874999999999	1	0.5
CXCR2	0.454941088633878	0.7021169579459104	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.5019470377174353	0.3740535417854223	No data	0.75	1	0	1	1	0	0	No data	0.27266097103563247	-0.9000744256448714	0	No data	No data	-0.368055	0.5	0
OSMR	0.45144654777462284	0.7061817007219698	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.03926219734575053	0.2486822977454119	No data	0.5	0	0	0	0	0	0	No data	0.04230047926651381	-0.8965942242242808	0	No data	No data	0	-1	0
ADO	0.45082679583209495	0.7415758464668332	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0.2592599999999997	No data	-0.1256511773286101	No data	0	No data	No data	No data	-1	-1
TNRC18	0.45009698863712727	0.7352150787972951	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10320580500680522	No data	No data	0	0	0	0	0	0	No data	-0.7747447384871848	No data	0	No data	No data	0	-1	-1
INAVA	0.44805736589571465	0.7221173870857505	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.039346632178752144	0.018284697390903656	0.27600058211567596	No data	0	0	0	0	0	0.3771650000000001	No data	-0.2185872056678475	-0.031038826058105984	0	No data	No data	0	0.5	0
IL2RA	0.4469941588584322	0.6750092556564632	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	0.6347751728686877	0.1487885931326253	0.34652055463862397	1	0	0	0	1	0	0	No data	-0.3085017712023338	-0.8958009979365766	0	No data	No data	No data	0.5	0
TCP11	0.44604774596437136	0.7328027761260903	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0	No data	0.16628464263388198	No data	0	No data	No data	-0.21471249999999992	1	1
USP25	0.4438220971082181	0.6996571090739757	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	0	0	1	1	0	0.6622199999999999	No data	-0.7150448010002084	-0.031038826058105984	0	No data	No data	0	0.5	-1
PTPN22	0.4393856015036775	0.6983973177171591	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4871726568960109	No data	No data	No data	1	0	1	1	0	0	No data	0.2202542196290893	-0.7777096794822363	0	No data	No data	0	0.5	0
PDGFB	0.4383321425889278	0.7077654284477664	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.204332295863906	0.13684713293869796	No data	0.75	0	1	0	0	0	0.4813299999999998	No data	-0.5438633048551782	-0.9714942446898084	0	No data	No data	0	-1	0
UST	0.4383085335897577	0.7209842556286691	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8275849999999998	No data	-0.5056261721191915	0	0	No data	No data	0	-1	0
CCL20	0.43802157270767633	0.6838644242867751	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5765673114013483	0.35187466097846576	No data	No data	0	1	0	0	0	0	No data	0.8952906855594915	No data	0	No data	No data	0	0.75	0
IL18R1	0.43770553777288573	0.7136079714352269	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10640681146521039	0.047882757994648806	No data	0.5	0	0	0	0	0	0	No data	-0.09762450510523024	-0.6018116673414866	0	No data	No data	0	0.5	0
TYK2	0.43692745338733663	0.1749203301258968	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6691014721697067	No data	No data	No data	No data	No data	No data	0.2646417988894041	No data	No data	1	0	0	1	1	0	0	1	-0.41800375078141283	-0.9015917315627877	0	No data	No data	0	-1	0
CNTN6	0.43493466105497597	0.7154344914975597	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.4601149999999997	No data	0.29724942696395074	0	0	No data	No data	-0.005349999999999966	0.5	0.5
NFKB1	0.4331676263778768	0.668320079022953	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8841554921440494	No data	No data	0.75	0	0	1	1	0	0.3550049999999999	No data	-0.9505105230256303	-0.9126578339030039	0	-1	No data	0	-1	-1
DAP	0.43254050102724856	0.7096809311384104	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03630697819069404	No data	No data	No data	0	0	0	0	0	0.8039200000000001	No data	0.7076474265471973	-0.4547912827212672	0	No data	No data	0	-1	-1
LCOR	0.43224125318064727	0.7110040400631031	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.6966034590539696	No data	0	No data	No data	0	0.5	-1
INSL6	0.4318983567214622	0.7104400014249355	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0	No data	0.9434257136903521	0	0	No data	No data	0	0.75	0.5
CDKAL1	0.4297144344071351	0.7043974109561618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03554706469367951	0.030278288655756606	No data	No data	0	0	0	0	0	0.5250450000000001	No data	-0.4717649510314649	-0.7858049550081581	0	No data	No data	0	-1	-1
SLC26A3	0.42935037883822824	0.6833009902300297	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.30385226481666605	0.17470558329903577	0.2507106609350326	No data	1	0	0	1	0	0.03141499999999979	No data	0.057928735153156996	-0.7579584586534982	0	No data	No data	0	1	0.5
FCGR2B	0.4254973870716947	0.6946110450370968	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0812008755080608	0.0557911612821531	No data	0.75	1	0	0	0	0	0	No data	-0.3412169201917066	-0.9111105592264029	0	No data	No data	-0.60484	1	-1
TNFAIP3	0.4194066123383658	0.6560917918021772	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6677650276715098	0.018539426964886693	No data	No data	0	0	0	0	0	0.39873499999999995	No data	-0.8903938320483434	-0.8825640198650078	0	No data	-1	0	0.5	-1
MAP3K8	0.41826570861228285	0.6474433175468747	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.2721823355777515	0.11093318039883028	0.2591608990218341	0.5	0	0	1	1	0	0.6680950000000003	0	-0.7226505521983746	-0.8574603414121947	0	No data	No data	0	1	-1
TTC34	0.4156564493212027	0.683723297049916	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	No data	0.7160866847259846	No data	0	No data	No data	0	0.5	0.5
PRL	0.4141044487250342	0.6719532142424828	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1843431934991039	No data	No data	No data	0	1	0	0	0	0	No data	0.5506355490727235	-0.8750190691015405	0	-1	No data	0	1	0
TET2	0.412594239252885	0.5559105537345144	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3954877075776943	No data	No data	No data	0	0	1	1	0	0	No data	0.5245884559283185	-0.8804992683110604	0	No data	-1	0	0.5	0
PACSIN1	0.4125102260314467	0.6773728099300406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02350377421439887	No data	No data	0	0	0	0	0	0.7522500000000001	No data	-0.8894561366951448	-0.31862231500929067	0	No data	No data	-0.20045000000000002	0.75	0
JAK1	0.41243487714915933	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6685188936214973	No data	No data	No data	No data	No data	No data	0.19810323658749765	No data	No data	1	0	0	1	1	0	0.7400350000000003	1	-0.8714315482392165	-0.9404746140460091	0	No data	-1	0	-1	-1
GPR65	0.4118966924545664	0.6691611901240335	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15298747391562448	0.032769840351830774	No data	No data	0	0	0	1	0	0	No data	-0.0975203167326526	0	0	No data	No data	0	0.5	0
RASGRP1	0.41068410599186467	0.6725894628264624	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	0.0442336096346043	No data	No data	1	0	1	1	0	0.491845	No data	-0.7300479266513857	-0.6663769787781831	0	No data	No data	0	0.5	0
TRAF3IP2	0.4102644758668336	0.6716780627730581	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06351694747379417	No data	No data	0.75	0	0	0	0	0	0	No data	0.08616378412169201	-0.8093433439281369	0	-1	No data	No data	-1	-1
PDE4A	0.40598470696290184	0.24505947388943294	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5916855357421105	No data	No data	No data	No data	No data	No data	0.6688624977647533	No data	No data	1	1	0	1	1	1	0.046274999999999976	0	-0.7453636174202959	No data	0	-1	No data	0	-1	-1
CSMD1	0.40142670100418815	0.6572387207647795	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06155441625148701	No data	No data	0	0	0	0	0	0.6745249999999998	No data	-0.876224213377787	-0.2684702641656919	0	No data	No data	-0.13440000000000013	0.75	0.5
FAS	0.39929075674440706	0.6311037303932028	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.513984901313682	No data	No data	No data	1	1	0	0	0	0	1	-0.5725151073140238	-0.9710333384808884	0	-1	-1	0	-1	0
FGFR3	0.39617718466391766	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8438857071232108	0.07003362788485874	No data	1	0	1	1	1	0	0.4354849999999999	1	-0.3719524901021046	-0.9425062525911276	0	-1	-1	-0.17804000000000003	0.5	0
DAGLB	0.3953320789823706	0.6496833203374066	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	1	0	1	1	0	0	1	0.10606376328401756	No data	0	No data	No data	0	-1	-1
MADCAM1	0.3940707294101654	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6140607664875382	No data	No data	No data	No data	No data	No data	0.6772330537057057	0.013230346234617052	No data	0.75	0	0	0	0	0	0	No data	-0.20743904980204209	0	0	No data	No data	No data	0.5	0
CD274	0.3886488659095146	0.5860678239006208	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9559502217010343	0.24446421547181374	No data	1	1	0	1	1	0	0	0	-0.13617420295894977	-0.7577508103051469	0	No data	No data	0	0.5	0
MTOR	0.3840850192871222	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.47719788697683624	No data	No data	1	0	0	1	1	0	0.9470399999999998	1	-0.9059178995624089	-0.921313021118503	-1	-1	-1	0	-1	-1
IL10RA	0.3835633843779628	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2403518941605869	0.06033086779867074	0.33813110963158366	0.75	1	0	0	0	0	0	No data	-0.2781829547822463	-0.3298280186911079	0	No data	No data	0	0.5	0
PDGFRA	0.3826883087804783	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4163819354641594	0.03344916819446126	No data	1	1	0	1	1	0	0.5913699999999998	0	-0.9233173577828714	-0.9758011662310689	0	No data	-1	0	0.5	-1
OXTR	0.38150854996720945	0.6223851837888147	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10334823559397559	No data	No data	1	1	0	1	1	0	0.60154	1	0.41779537403625766	-0.2765090543635734	0	No data	No data	0	1	0.5
PPAT	0.37956877686826335	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6228419891197061	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	0	0	0	0	0	0.65184	No data	-0.7622421337778704	0	-1	No data	No data	No data	-1	-1
ERRFI1	0.3791702563511981	0.6229704239773987	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01471712293326547	No data	No data	0	0	0	0	0	0.10172999999999988	No data	-0.035319858303813345	-0.8880050518638235	0	No data	No data	No data	0.5	-1
SOCS1	0.37861639316925305	0.5859622763261393	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.521011448768019	0.3255449563894769	0.28384288940486585	No data	0	0	0	0	0	0.78673	No data	0.1942071264846843	-0.9551199699325719	0	No data	-1	0	-1	0
RNF186	0.3781843169352621	0.5953305426798281	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3301142571560194	No data	0.38836139178424384	No data	0	0	0	0	0	0	No data	0.5314648885184414	-0.6845624218018126	0	No data	No data	No data	0.5	0.5
PSMG1	0.3780807305796053	0.6177724799673008	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08283225987124339	No data	No data	No data	0	0	0	1	0	0.2534700000000001	No data	0.016670139612419144	-0.1662480202101299	0	No data	No data	No data	0.5	-1
