symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
TREX1	0.7780833689580344	No data	No data	0.8644356322032691	0.7599134970145264	No data	0.607930797611621	0.9360722249447112	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	0.6342219006578578	No data	0	0	0	0	0	0	No data	-0.26588872681808706	-0.9670844656822608	0	No data	No data	0	0.5	-1
DNASE1L3	0.7478584893590019	0.5704257095168096	No data	0.9111147259787612	0.7599134970145264	No data	0.607930797611621	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12901642482646625	No data	No data	No data	0	0	0	1	0	0.06557499999999976	No data	0.2622421337778704	-0.6605691823049644	0	No data	No data	0	0.75	0
TLR7	0.7171828236734081	No data	No data	0.7920966779614216	0.607930797611621	No data	0.607930797611621	0.8274613634158176	0.607930797611621	0.3039653988058105	No data	No data	No data	No data	0.5625296709586961	No data	No data	No data	No data	No data	No data	0.328394825648576	No data	0.5519775562520447	1	0	0	1	1	0	0.03718000000000003	0	-0.7500520941862888	-0.857167812864037	0	No data	No data	0	0.5	0
BLK	0.7040463633393326	0.8929667432203086	No data	0.814197187429467	No data	No data	No data	No data	No data	No data	No data	No data	0.5501773718385171	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	No data	1	0	0	1	1	0	0.3069299999999998	1	0.31266930610543864	0	0	No data	No data	-0.05940499999999993	0.75	0.5
IRF5	0.6788848262488459	0.9189934099912843	No data	0.4015720657556764	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08950092298171088	No data	No data	No data	0	0	0	0	0	0.27043000000000034	No data	-0.3823713273598667	-0.632939079468739	0	No data	No data	0	-1	0
PTPN22	0.6548321679291246	0.8968239929499257	No data	0.19453785523571876	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1758997101989425	No data	0.4255988418346156	No data	1	0	1	1	0	0	No data	0.2202542196290893	-0.7777096794822363	0	No data	No data	0	0.5	0
STAT4	0.6304670892285303	0.8587868662940894	No data	0.19453785523571876	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03174749720860688	No data	0.3545300428971571	No data	0	0	0	1	0	0.7393050000000002	No data	-0.6938945613669514	-0.6979722743392575	0	No data	No data	0	0.5	-1
CTLA4	0.6114401066922417	0.4972377487887519	No data	0.7926201739260316	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15029400274287297	No data	0.3774946287769361	1	1	0	0	0	0	0	No data	-0.7109814544696812	-0.7981138111948313	0	-1	No data	0	1	0
TNFSF4	0.6066859105778771	0.8368527048613705	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03495602086266821	No data	0.3905955374654665	0.5	0	0	0	0	0	0	No data	0.7350489685351116	-0.8276856512144117	0	No data	No data	No data	-1	0
TNFSF13B	0.6042057736392669	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9723910056675716	No data	No data	No data	No data	No data	No data	0.4102000664650499	0.04372242422748837	No data	1	1	1	0	0	0	0	No data	-0.8344446759741613	0	0	No data	No data	0	0.5	0
BANK1	0.5915363978834907	0.8970411076233956	No data	0	No data	No data	0.3039653988058105	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	-0.1021046051260679	0	0	No data	No data	0	0.75	0
NR3C1	0.5905020806865656	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9557072625762009	No data	No data	No data	No data	No data	No data	No data	No data	0.31247642997237324	1	0	0	1	1	1	0.5109400000000001	1	-0.7278599708272557	-0.9536043719349752	0	-1	No data	0	-1	-1
TYK2	0.5747061534436476	0.8981936563211574	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18645577576640945	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	1	0	0	1	1	0	0	1	-0.41800375078141283	-0.9015917315627877	0	No data	No data	0	-1	0
FCGR2A	0.5697216656022135	0.8617317102168998	No data	0.24317231904464845	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19453785523571876	No data	0.548656470626633	No data	1	0	0	0	0	0	No data	0.49468639299854145	-0.9111105592264029	0	No data	No data	-0.6372250000000002	0.5	-1
NCF2	0.5565781944880449	0.8969972789466275	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.37063176555056493	No data	0	0	0	0	0	0.23004000000000033	No data	-0.20347989164409253	-0.7158847057458151	0	No data	No data	0	0.5	0
TNFAIP3	0.5559330209555364	0.9144676057532068	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.39873499999999995	No data	-0.8903938320483434	-0.8825640198650078	0	No data	-1	0	0.5	-1
FCGR2B	0.5506702705594418	0.7325632667367868	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.11212945822614345	No data	0.548656470626633	0.75	1	0	0	0	0	0	No data	-0.3412169201917066	-0.9111105592264029	0	No data	No data	-0.60484	1	-1
WDFY4	0.547485829293331	0.9005726168903428	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.06407000000000025	No data	-0.7503646593040216	0	0	No data	No data	0	0.5	0
RASGRP1	0.543654471494729	0.7310412615824322	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5060863463934043	No data	1	0	1	1	0	0.491845	No data	-0.7300479266513857	-0.6663769787781831	0	No data	No data	0	0.5	0
SLC15A4	0.5354586974623848	0.8807888982858616	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.31542499999999973	No data	0.10387580745988756	-0.22864165022634442	0	No data	No data	0	-1	-1
IFNAR1	0.5340411409106635	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8775452292013284	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	1	0	0	1	0	0	No data	0.3584080016670139	-0.9421125290407228	0	No data	No data	0	-1	-1
ATRIP	0.5260714131512664	No data	No data	0.8644356322032691	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	1	1	0	0	No data	-0.3371535736611794	-0.6464229792484466	-1	No data	No data	No data	0.5	-1
ARID5B	0.5100503316580123	0.838994065873695	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.402355	No data	-0.9734319649927068	-0.8666773335478478	0	-1	No data	0	0.5	-1
CR2	0.5076980694108422	No data	No data	0.613518419135544	0.607930797611621	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16606305215425443	No data	No data	No data	1	0	0	0	0	0	No data	-0.03802875599083144	-0.7561859107988724	0	No data	No data	0	1	0.5
TNIP1	0.5071613780655644	0.8121304791454863	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.4368257194046753	No data	0	0	0	0	0	0.1666649999999997	No data	-0.6339862471348198	-0.9466962742291531	0	No data	No data	0	-1	-1
IL2RA	0.5012867524757528	0.6746496654327886	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5579116025414649	No data	No data	No data	No data	No data	No data	0.470298487341283	No data	No data	1	0	0	0	1	0	0	No data	-0.3085017712023338	-0.8958009979365766	0	No data	No data	No data	0.5	0
ETS1	0.49322875700290225	0.8113238528803789	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	1	0.6804099999999998	No data	-0.6400291727443217	-0.9202363218672646	0	-1	No data	0	0.5	-1
JAZF1	0.49091531557447604	0.8075184173974012	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9794249999999998	No data	-0.6228380912690143	-0.37488308494159406	0	No data	No data	No data	0.5	-1
IL10	0.48368662455994954	0.7714684987514598	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.464913192536375	0.04111250387205536	No data	0.5	0	1	0	0	0	0	No data	0.16045009376953523	-0.9605896874209293	0	-1	No data	0	0.5	0
BACH2	0.48270552859815896	0.7940139412159495	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5005949999999999	No data	-0.8465305271931652	-0.35070763007764794	0	No data	No data	0	0.75	0
ITGAM	0.481432298954152	0.7145434941691551	No data	No data	No data	No data	0.3039653988058105	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.062312906755191154	No data	No data	0.5	1	0	1	1	0	0	No data	-0.34027922483850803	-0.25739421921387784	0	No data	No data	-0.0234375	1	0
ST8SIA4	0.47957580314944775	0.7888657805025805	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.8885800000000004	No data	-0.012815169827047335	No data	0	No data	No data	0	0.5	0
IKZF1	0.4715835108942227	0.7749591531252618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	No data	0	0	1	1	0	0.6242750000000001	0	-0.936340904355074	-0.9049832714841854	0	No data	-1	0	0.75	0
IKBKE	0.4711925687144907	0.7750759964220696	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.1689950000000003	1	No data	-0.2278438854779874	0	-1	No data	0	0.5	0
IL12A	0.46896348536413074	0.7714093235719403	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	0	0	0	0	No data	-0.12033757032715153	-0.6608376736048044	0	-1	No data	No data	0.5	0.5
C1QB	0.4631227535769951	No data	No data	No data	0.7599134970145264	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.037765325449139374	No data	No data	0	1	No data	No data	No data	0.003985000000000127	No data	0.16722233798708075	0	0	No data	No data	0	0.5	-1
MGAT5	0.4627890078019777	0.7612527768294315	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.8582999999999998	No data	-0.9124817670347989	-0.22068669220832088	0	No data	No data	0	-1	-1
DNASE1	0.46258510039677264	No data	No data	0.5418335561044947	No data	No data	0.607930797611621	No data	No data	0.006079307976116211	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10165953893394329	No data	0.7206417646977296	No data	0	1	0	1	0	0	No data	0.9798916440925192	-0.7959603502910617	0	No data	No data	0	0.5	0
C1S	0.4619748183558772	No data	No data	No data	0.7599134970145264	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	1	1	0	0	No data	-0.38091269014377993	No data	0	No data	No data	0	1	-1
C1R	0.4619748183558772	No data	No data	No data	0.7599134970145264	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	No data	No data	No data	0.05673999999999992	No data	-0.6392998541362784	0	No data	No data	No data	0	0.5	-1
C2	0.4619748183558772	No data	No data	No data	0.7599134970145264	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	1	0	0	No data	0.14721817045217755	0	0	No data	No data	0	1	0
IRF8	0.46189518586943257	0.7597825076210666	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.4835700000000003	No data	-0.6987914148780996	-0.8355707132960744	0	No data	No data	0	0.5	0
PTPRC	0.45644952300022534	0.71542508917885	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3407789859945143	No data	0.5565370034601986	0.5	0	0	1	1	0	0	No data	-0.8799749947905814	-0.8898810246155964	0	-1	No data	0	0.5	-1
CD44	0.4560311757646255	0.7243381840913228	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5159694435962432	0.5	1	1	0	1	0	0	No data	-0.3028755990831423	-0.9568410953239328	0	No data	No data	0	0.5	-1
LRRC18	0.4554753502746948	0.7492223655457525	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.06130500000000012	No data	0.9233173577828715	No data	0	No data	No data	0	0.75	0.5
IL12RB2	0.4550793452357537	0.7485709673265852	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	-0.25036465930402163	-0.761699630109568	0	No data	No data	0	0.5	0.5
DGKQ	0.4509886308824253	0.7418420528359893	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.028659999999999998	No data	-0.2546363825797041	0	0	No data	No data	0	-1	-1
SCUBE3	0.4505018354761205	0.741041311356503	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0.7935549999999999	No data	-0.8213169410293811	-0.9010263199222082	0	No data	No data	-0.14148999999999995	1	0
LBH	0.4479909760261826	0.7369111382187012	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5238100000000003	No data	0.7041050218795581	0	0	No data	No data	0	-1	-1
FAM167A	0.44748026773066685	0.7360710618522428	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.1588799999999999	No data	0.9948947697436965	-0.790995716104226	0	No data	No data	0	0.5	0
IKZF2	0.4462045887609408	0.7254616356467418	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17022062333125393	No data	No data	No data	0	0	0	0	0	0.8954349999999998	1	-0.7763075640758491	-0.08949666429990372	0	No data	No data	0	0.5	0
AHNAK2	0.4408261281725302	0.7251255075485642	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	0.12752656803500728	No data	0	No data	No data	0	0.5	0
CD226	0.43832439811459734	0.7210103515673877	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	-0.2614086267972494	-0.5618952252208975	0	No data	No data	0	0.75	0
IL12B	0.4379742234639429	0.6502943250824678	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2794792972353424	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	1	0	0	0	0	No data	0.01083559074807261	-0.7719200804355791	0	No data	No data	No data	0.5	1
GPD2	0.43446502124891273	0.7146619696777928	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.6630000000000003	No data	-0.06345071889977083	-0.7888992778499834	0	No data	No data	No data	-1	-1
SPRED2	0.42938890383411105	0.7063121419757842	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6052649999999999	No data	0.19576995207334869	-0.6688110945642944	0	No data	No data	0	-1	-1
PTPN2	0.42817933964726546	0.38556681249105085	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.4337350000000001	1	-0.9112315065638674	-0.7767185402855089	0	-1	No data	0	0.5	-1
NRG3	0.42095575033796434	0.6924402448301255	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.5976999999999997	No data	-0.5451135653261097	0	0	-1	No data	0	0.5	0.5
CLEC16A	0.4202820163449499	0.6913320035703285	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.4776850000000003	No data	-0.6469056053344446	-0.7363340013088678	0	No data	No data	No data	-1	-1
LYST	0.41858981998659084	0.6885484690545461	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.26598499999999986	No data	-0.7456761825380287	-0.7408945220633972	0	No data	No data	0	0.5	-1
IKBKB	0.41601931802292025	0.6843201885104953	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.75	0	0	1	1	0	0.6296300000000002	1	-0.7709939570743904	-0.9196490980060448	0	-1	-1	0	-1	-1
NEMP2	0.4117322621910701	0.6772683071965485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.10720983538237139	No data	0	No data	No data	0	-1	0
GLT1D1	0.4096662095762045	0.673869807526878	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.23410500000000029	No data	0.5528235048968535	No data	0	No data	No data	0	0.5	0
GTF2I	0.4087918480164238	0.672431549154024	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8547100000000001	No data	No data	-0.9071262192207813	0	No data	No data	0	-1	-1
FAP	0.4060053660238799	0.6612276314765194	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1324073277198111	No data	0.75	1	1	1	1	1	0.480265	No data	0.23327776620129193	No data	0	No data	No data	0	0.5	0
ELF1	0.405671670637982	0.6417660007915454	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5106618699937617	No data	No data	No data	0	0	0	0	0	0.43457000000000007	No data	-0.39695769952073345	0	0	No data	No data	0	0.5	-1
MFSD6	0.40513279044616946	0.6664126772945465	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3931750000000001	No data	-0.11127318191289848	No data	0	No data	No data	0	-1	-1
IRAK1	0.4050567449885203	0.6372821122842015	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.20669647118795118	No data	0.48824442183183314	No data	0	0	1	1	0	0.04494499999999988	1	-0.7772452594290478	0	0	No data	No data	0	-1	-1
TET3	0.403803587341241	0.6642262391174537	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.47911000000000004	No data	-0.9864555115649094	No data	0	No data	No data	0	0.5	0
PRDM1	0.40352326506915576	0.6637651302656131	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3696950000000001	No data	-0.7120233381954574	-0.9202034650614423	0	No data	-1	0	0.5	-1
LRIT2	0.4034926983426339	0.663714850321511	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.6522192123359034	No data	0	No data	No data	0	1	0.5
CD22	0.4030034342411865	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6438578345681546	No data	No data	No data	No data	No data	No data	0.14894304541484715	No data	0.3148473600830586	1	1	0	1	1	0	0	No data	-0.6922275474057096	-0.665562809662811	0	No data	No data	0	0.5	0
ANKS1A	0.4026383282659665	0.6623094764203632	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.39594499999999966	No data	-0.7073348614294644	-0.6285599032897629	0	No data	No data	0	-1	-1
MYO16	0.3999288140224787	0.6578525312316464	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.7958949781204417	No data	0	No data	No data	0	0.5	0.5
TERT	0.39964506565692176	0.6573857867161988	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.75	0	0	1	1	0	0	1	-0.7657845384455095	-0.7960963888256584	0	No data	No data	No data	No data	No data
FHIT	0.3994257226607027	0.6570249841428125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	1	0	0.5578249999999997	No data	0.5798082933944573	-0.69100696481111	0	No data	-1	0	1	-1
TCF7	0.39912080997305194	0.6404132597878852	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3222033227341592	No data	No data	No data	0	0	0	1	0	0.3619799999999998	No data	-0.24359241508647633	0	0	-1	No data	0	1	0
JAK2	0.3989920760297737	0.5238901728746473	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5234792338987198	No data	No data	No data	No data	No data	No data	0.057753425773104	0.02146220416930593	No data	1	1	0	1	1	1	0.6863950000000003	1	-0.7031673265263596	-0.8880652763329555	0	-1	-1	0	-1	-1
BLTP3A	0.3981158108972197	0.6548702787575462	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.17013999999999996	No data	-0.3247551573244426	No data	0	No data	No data	0	-1	-1
DUSP22	0.3976275760514765	0.6412003141780349	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2573371066289992	No data	0	0	1	1	0	0.5365850000000002	No data	0.031152323400708504	-0.709021764801829	0	No data	No data	0	-1	-1
CCL22	0.3957484439461372	0.6500642436881137	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	1	0	0	0	0	No data	0.8290268806001251	No data	0	No data	No data	0	0.5	0.5
CD80	0.3953230695799274	0.6043396604575829	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16929184016823612	No data	No data	No data	No data	No data	No data	0.16262148836110865	No data	No data	1	1	0	0	0	0	0	No data	-0.010523025630339689	0	0	No data	No data	0	0.5	0.5
GLS	0.39330209942061994	0.646952088898583	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5	0	0	1	1	0	0.7683100000000003	1	-0.7231714940612628	-0.6464229792484466	0	No data	No data	-0.03213749999999997	0.5	-1
MS4A1	0.39136197680183055	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6273254942664385	No data	No data	No data	No data	No data	No data	0.3287048048752835	No data	No data	1	1	0	0	0	0	0	No data	0.4158157949572827	-0.06622517707814995	0	No data	No data	0	1	0
TPCN2	0.39124260286480905	0.6435643734482356	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.2695353198583038	-0.24361627933481123	0	No data	No data	0	-1	-1
NELL2	0.3910891205167398	0.6433119066400524	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.6997549999999997	No data	-0.8265263596582622	0	0	No data	No data	0	0.5	0
PTTG1	0.38718667432413656	0.636892678978064	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.5468847676599291	-0.7035068112237258	-1	No data	No data	-0.5173275	0.5	-1
C4A	0.38705541168003416	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.28464644106709447	No data	0.44840975631833174	No data	0	1	0	0	0	0	No data	0.5740779329026882	-0.8580026181097578	No data	No data	No data	-0.9856649999999998	0.5	0
PRAG1	0.38469821559857187	0.6327993533308996	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	No data	0	0	No data	No data	0	0.5	0
STAT1	0.38462910466292	0.600617321515547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6413669914802602	No data	No data	No data	0	0	1	1	0	0.6733350000000001	No data	-0.902583871639925	-0.9238781736821355	0	No data	No data	0	-1	-1
