symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
NOD2	0.7694401214546637	0.938393697548218	0.8283875242775275	0.8944963727863395	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6738063492243891	0.13755176419601767	0.30287112337010963	1	0	0	1	1	0	0	No data	0.510418837257762	-0.8138788816324416	0	No data	No data	0	0.5	0
ITGA4	0.7162917989195441	0.7835262968462383	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9803861934020843	No data	No data	No data	No data	No data	No data	0.08900331079277773	No data	No data	1	1	0	1	1	0	0.24418500000000024	No data	-0.5308397582829756	-0.8844627469860006	0	No data	No data	0	0.75	0
IL12B	0.7104000166826915	0.8436078533361726	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9548537641749005	No data	No data	No data	No data	No data	No data	0.12592606757977853	No data	No data	1	0	1	0	0	0	0	No data	0.01083559074807261	-0.7719200804355791	0	No data	No data	No data	0.5	1
TNF	0.627462624572699	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9923998081673473	No data	No data	No data	No data	No data	No data	0.5887289695763964	0.013494346275827055	0.4555546318869283	1	1	1	1	1	1	0	0	-0.5138570535528235	-0.9827310106118933	0	-1	No data	0	0.5	0
IL10	0.6152244055552454	0.8442315677097479	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3172006548848787	No data	0.5318170174023161	0.5	0	1	0	0	0	0	No data	0.16045009376953523	-0.9605896874209293	0	-1	No data	0	0.5	0
NR3C1	0.6096175194680566	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9951977325884773	No data	No data	No data	No data	No data	No data	0.1515359357467353	No data	No data	1	0	0	1	1	1	0.5109400000000001	1	-0.7278599708272557	-0.9536043719349752	0	-1	No data	0	-1	-1
ITGB7	0.605726804774771	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9766119509967022	No data	No data	No data	No data	No data	No data	0.04255515583281347	No data	0.37633956026147397	1	1	0	1	0	0	0.3045099999999998	No data	-0.31944155032298394	0	0	No data	No data	0	0.5	0
JAK2	0.5949664560492237	0.8082333723435217	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6523789609029562	No data	No data	No data	No data	No data	No data	0.33059384924681434	No data	No data	1	1	0	1	1	1	0.6863950000000003	1	-0.7031673265263596	-0.8880652763329555	0	-1	-1	0	-1	-1
IL23R	0.5828090102771314	0.9457678004888632	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.25817533842270285	No data	No data	No data	1	0	0	1	0	0	No data	-0.3694519691602417	-0.25968950302935195	0	-1	No data	0	0.5	0.5
STAT3	0.5714247175596712	0.7787952053472575	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.41275645129219846	No data	No data	0.5	0	0	1	1	0	0.9935049999999996	1	-0.9820795999166493	-0.8662496394979585	0	-1	-1	0	-1	-1
TYK2	0.5708072966941082	0.772401580516272	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6527769505425564	No data	No data	No data	No data	No data	No data	0.1502478783608893	No data	No data	1	0	0	1	1	0	0	1	-0.41800375078141283	-0.9015917315627877	0	No data	No data	0	-1	0
TNFSF15	0.5540612886435905	0.9004171829403429	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2121583359649988	0.016364181955636454	No data	No data	0	1	0	0	0	0	No data	0.0528235048968535	0	0	No data	No data	0	0.5	0
LACC1	0.5526594262804281	0.9016930263120386	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14779529549625103	No data	No data	No data	0	0	0	0	0	0	No data	0.20295894978120432	-0.25007499251733567	0	No data	No data	No data	-1	0
GPR35	0.5491812109429797	0.885230192668993	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.35722013667658853	No data	1	0	1	1	0	0	1	0.6208585121900396	-0.5916851843148718	0	No data	No data	0	0.5	0
PTPN22	0.5420991876784528	0.8823884763810491	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1864704815445015	No data	No data	No data	1	0	1	1	0	0	No data	0.2202542196290893	-0.7777096794822363	0	No data	No data	0	0.5	0
NFKBIA	0.5324453209051951	0.8691529002001283	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12929190347492792	0.00965822806974123	No data	No data	0	0	1	1	0	0.5583599999999997	No data	-0.8945613669514483	-0.845692957481306	0	-1	No data	0	0.5	-1
ATG16L1	0.5305144839357999	0.8463295417143066	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5265300149958329	No data	No data	No data	0	0	0	0	0	0.7034599999999998	No data	-0.7280683475724109	-0.632939079468739	0	No data	No data	0	-1	-1
IFNGR2	0.524654537380594	0.8630168753447026	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	-0.7052510939779121	0	0	No data	No data	0	-1	-1
PTGER4	0.5236487578755943	0.8531425283873132	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16439832087244743	No data	No data	1	1	0	1	1	0	0.4159849999999999	1	-0.7570327151489894	-0.9613965032289162	0	No data	No data	0	0.5	0
IL2RA	0.5216612487784912	0.8130605396209161	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13678442946261474	No data	No data	No data	No data	No data	No data	0.21330115217464318	0.058721840678926364	0.34652055463862397	1	0	0	0	1	0	0	No data	-0.3085017712023338	-0.8958009979365766	0	No data	No data	No data	0.5	0
SMAD3	0.5216467784325013	0.8538605040779279	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08417672371256886	No data	No data	No data	0	0	1	1	0	1	No data	-0.6261721191914982	-0.8764094778318732	0	No data	-1	-0.7941175000000001	-1	-1
CDKAL1	0.5211232549487151	0.852809129086106	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08798109598768183	No data	No data	No data	0	0	0	0	0	0.5250450000000001	No data	-0.4717649510314649	-0.7858049550081581	0	No data	No data	0	-1	-1
MST1	0.5167592688097642	0.8200320886975169	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.47734050011642454	No data	0.27587899595615367	No data	0	1	No data	No data	No data	0	No data	0.15242758908105847	-0.37488308494159406	0	No data	No data	0	1	-1
TNRC18	0.5141381092486015	0.8457181496125823	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.7747447384871848	No data	0	No data	No data	0	-1	-1
TAGAP	0.5047654254280283	0.8255242255660427	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07646473809203805	0.042900027932206465	No data	No data	0	0	0	0	0	0	No data	-0.5972077516149198	-0.21576803032356207	0	No data	No data	0	0.5	0
PTPN2	0.5035328785885799	0.8164303984075449	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.23685904114721465	No data	No data	No data	0	0	1	1	0	0.4337350000000001	1	-0.9112315065638674	-0.7767185402855089	0	-1	No data	0	0.5	-1
JAZF1	0.4993402570940546	0.8198569794711371	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.9794249999999998	No data	-0.6228380912690143	-0.37488308494159406	0	No data	No data	No data	0.5	-1
BACH2	0.49932491662108763	0.8157884289122312	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11126287279507863	No data	No data	No data	0	0	0	0	0	0.5005949999999999	No data	-0.8465305271931652	-0.35070763007764794	0	No data	No data	0	0.75	0
RASGRP1	0.4990677494831907	0.8192147285318944	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	0.00872984752739379	No data	No data	1	0	1	1	0	0.491845	No data	-0.7300479266513857	-0.6663769787781831	0	No data	No data	0	0.5	0
NKX2-3	0.49722731390368125	0.8069242949724236	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.21953760773817432	No data	No data	No data	0	0	0	0	0	0.49176000000000003	No data	-0.73379870806418	-0.7763080393205964	0	No data	No data	0	0.75	0.5
RNASET2	0.49590028830993443	0.8086967234798536	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14043191085869303	No data	No data	No data	0	1	0	0	0	0	No data	0.06345071889977083	-0.1501116183439813	0	No data	No data	No data	-1	-1
ADO	0.49306523415891657	0.8110548702188192	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0.2592599999999997	No data	-0.1256511773286101	No data	0	No data	No data	No data	-1	-1
SP140	0.4922853743946547	0.8038333243698617	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10550092602681116	0.029866025365967292	No data	No data	0	0	0	0	0	0	No data	-0.39456136695144817	-0.2968774632995319	0	No data	No data	0	0.75	0
NDFIP1	0.487180964750861	0.8013756938533955	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.864255	No data	-0.815586580537612	-0.8495647632903941	0	No data	No data	0	-1	-1
SOX4	0.4838072252861009	0.7958261486123672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.040084999999999836	No data	-0.6804542613044384	-0.9623464647010657	0	No data	No data	0	0.5	-1
MAP3K8	0.4810913126242771	0.776934860053769	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.05370055378902653	0.02179422933783445	0.2591608990218341	0.5	0	0	1	1	0	0.6680950000000003	0	-0.7226505521983746	-0.8574603414121947	0	No data	No data	0	1	-1
CARD9	0.4806437588896401	0.788050564540839	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.05143844122332185	No data	No data	No data	0	0	0	0	0	0.2910449999999997	No data	0.26505521983746605	-0.08327841560306276	0	No data	No data	0	0.5	0
FOSL2	0.4794111647017317	0.7876830665611781	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.7545999999999999	No data	-0.8384038341321108	-0.5802967789499031	0	No data	No data	0	-1	-1
APOBR	0.47742521463792975	0.7808400257318816	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08976399940216058	No data	No data	1	0	0	0	0	0	No data	-0.17597416128360077	No data	0	No data	No data	No data	0.75	0
KSR1	0.4773497247838996	0.7836842236302597	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	1	1	0	0.29418000000000005	No data	-0.575432381746197	-0.27497795858583446	0	No data	No data	0	0.5	-1
GPR65	0.475083762489378	0.7797373433025125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	0.023557941612470962	No data	No data	0	0	0	1	0	0	No data	-0.0975203167326526	0	0	No data	No data	0	0.5	0
FOS	0.4735010118920029	0.7742002227012452	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07879170060426899	0.033003109366550806	No data	No data	0	0	1	1	0	0.6842100000000002	No data	-0.32433840383413215	-0.9085455453549762	0	-1	No data	0	-1	-1
RSPO3	0.473186595276303	0.7757723128137797	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.051674117796987794	No data	No data	0.75	0	1	0	0	0	0.46691000000000005	No data	-0.37226505521983744	No data	0	No data	No data	0	0.5	0
BANK1	0.4702725180814362	0.7719568572119454	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03211451562095837	No data	No data	1	0	0	0	0	0	No data	-0.1021046051260679	0	0	No data	No data	0	0.75	0
CEP43	0.4701808308109514	0.7734117643951446	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.23558999999999983	No data	-0.22275474057095224	-0.6891598773629914	0	No data	No data	No data	0.5	-1
SLC39A8	0.4684761950388696	0.7496822253977846	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.356461244153178	0.13961161723086052	No data	No data	1	0	0	0	0	0.4673900000000003	No data	-0.541987914148781	-0.9247102645357993	0	-1	No data	0	0.5	0
IL12RB2	0.46833338028443744	0.7668348455787767	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04266154372239551	0.05179937355918287	No data	No data	1	0	0	0	0	0	No data	-0.25036465930402163	-0.761699630109568	0	No data	No data	0	0.5	0.5
IKZF1	0.46739458159517394	0.7670892384439026	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.034787151196664985	No data	No data	No data	0	0	1	1	0	0.6242750000000001	0	-0.936340904355074	-0.9049832714841854	0	No data	-1	0	0.75	0
TRIM22	0.46659848046785096	No data	No data	No data	0.7599134970145264	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	0.13589997376751223	No data	No data	0	0	0	0	0	0	No data	0.09981246092936025	No data	0	No data	No data	0	-1	-1
GALC	0.4624409260235266	0.7606802087348086	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.13138500000000022	No data	0.03375703271514907	-0.9173697408577769	0	No data	No data	No data	-1	-1
CD40	0.46053945315371014	0.7458908905573499	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19315885238296512	0.09016186824878983	No data	0.5	1	1	0	1	0	0	No data	-0.5973119399874973	-0.2546990079032288	0	-1	No data	0	-1	0
ATP2A2	0.45997455874154397	0.756623221834865	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5	1	0	1	1	0	0.9424199999999999	No data	-0.8307980829339445	-0.9759310917781147	-1	No data	No data	-0.5129549999999998	0.75	-1
IRF5	0.4592186146058964	0.747384096832498	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15991308600819473	No data	No data	No data	0	0	0	0	0	0.27043000000000034	No data	-0.3823713273598667	-0.632939079468739	0	No data	No data	0	-1	0
USP25	0.4589652482532223	0.7549629827216519	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.6622199999999999	No data	-0.7150448010002084	-0.031038826058105984	0	No data	No data	0	0.5	-1
MUC19	0.4586456099287325	0.7465511319858575	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15772139926276096	No data	No data	No data	0	1	No data	No data	No data	0	No data	0.09314440508439259	0	No data	No data	No data	0	0.75	0.5
SNX20	0.45861062107540157	0.7522686302399104	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	0.01976436039311778	No data	No data	0	0	0	0	0	0	No data	0.6510731402375496	No data	0	No data	No data	0	0.5	0
TNFSF8	0.4571079949015499	0.7503821094751596	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	0.020787912638033156	No data	No data	0	0	0	0	0	0	No data	-0.46415919983329856	-0.11840201605046008	0	No data	No data	No data	0.5	0
IRF1	0.455079499394491	0.7358854814618601	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.23686022313632124	0.03792277292968263	No data	No data	0	0	0	0	0	0.276925	No data	-0.816941029381121	-0.8227683026382671	0	-1	No data	0	0.5	-1
IL27	0.4548930859000439	0.7332292316478131	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14169561231985073	0.23773123659786136	No data	No data	0	1	0	0	0	0	No data	-0.49124817670347987	-0.5516572839837997	0	No data	No data	No data	1	0.5
KLF3	0.4528466374241945	0.7448983325129999	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7681150000000002	No data	-0.5864763492394249	-0.9704356663912846	0	No data	No data	0	-1	-1
IRGM	0.45180142893987063	0.7311719214916442	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.24014244861129952	No data	No data	No data	1	0	0	0	0	0	No data	No data	-0.7156331804888033	0	No data	No data	0	No data	No data
CCDC122	0.45136657224388305	0.7424637376773274	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.39799958324650975	-0.14234600145577203	0	No data	No data	0	-1	0
ZBTB38	0.44791335055469	0.7367834502124387	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.06694499999999977	No data	-0.8614294644717649	No data	0	No data	No data	0	-1	-1
ADCY7	0.4458126217700652	0.7326271864571887	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.014014488387896745	No data	No data	1	0	0	1	0	0.18981500000000012	No data	-0.43133986247134815	0	0	No data	No data	0	0.5	0
PTPRC	0.4432731420275637	0.7137851372843476	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2928996809956124	0.03242421884762856	No data	0.5	0	0	1	1	0	0	No data	-0.8799749947905814	-0.8898810246155964	0	-1	No data	0	0.5	-1
TTC33	0.440899702926743	0.725246532432485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.10305499999999981	No data	0.15753281933736196	No data	0	-1	No data	No data	-1	0
ZFP36L1	0.4407239741610216	0.7249574719565035	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9260350000000003	No data	-0.37851635757449464	-0.9089812404026845	0	No data	No data	0	-1	-1
SH2B3	0.44048930449454426	0.7226716744318077	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.037995674850726316	No data	No data	No data	0	0	0	0	0	0	No data	-0.13252760991873302	0	0	No data	-1	0	0.5	-1
DENND1B	0.44008864545692056	0.7231524909837219	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	No data	0	0	0	0	0	0.19354999999999975	No data	-0.5146905605334444	-0.14275645265703907	0	No data	No data	0	-1	0
IL18RAP	0.4379347642430341	0.7147764860008127	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08216408931964699	0.06681343355908176	No data	0.5	1	0	0	0	0	0	No data	-0.3997707855803292	-0.036984376488141124	0	No data	No data	0	0.75	0
B3GNT2	0.43767711740172166	0.7199456239447395	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3702750000000002	No data	-0.6109606167951657	-0.2838740570276904	0	No data	No data	0	-1	-1
ELF1	0.4350762233654763	0.7135395929574267	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04255515583281347	No data	No data	No data	0	0	0	0	0	0.43457000000000007	No data	-0.39695769952073345	0	0	No data	No data	0	0.5	-1
RAPGEF6	0.4327638759768739	0.711863714878526	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5690199999999997	No data	-0.7864138362158783	0	0	No data	No data	-0.1380375000000001	-1	-1
FCGR2A	0.4320988140035405	0.6945795839174816	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06839221473130737	0.29340655042200675	No data	No data	1	0	0	0	0	0	No data	0.49468639299854145	-0.9111105592264029	0	No data	No data	-0.6372250000000002	0.5	-1
PRDM1	0.43199037316518096	0.7014346026561953	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14532545696707483	0.08507186924444012	No data	No data	0	0	0	0	0	0.3696950000000001	No data	-0.7120233381954574	-0.9202034650614423	0	No data	-1	0	0.5	-1
ELMO1	0.4314793102665498	0.7097507018261016	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.9793649999999999	No data	-0.7117107730777246	-0.2097889780003545	0	No data	No data	-0.3810175000000001	0.5	-1
ADAP1	0.4309703443901582	0.7047430863351793	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0834081054323144	No data	No data	1	0	0	0	1	0.6925150000000002	No data	-0.5751198166284643	0	0	No data	No data	0	0.5	0
OSMR	0.4304197570816999	0.7056515687044054	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.047124971755559394	No data	0.5	0	0	0	0	0	0	No data	0.04230047926651381	-0.8965942242242808	0	No data	No data	0	-1	0
TNFSF11	0.4303622276758902	0.6901533601155644	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.11527000794710107	No data	No data	1	1	1	1	1	0	0.1798099999999998	No data	-0.0709522817253595	-0.6689067598058975	0	No data	No data	0	0.5	0.5
ANKRD55	0.4300778674459964	0.7055508860193014	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03789097565780432	No data	No data	No data	0	0	0	0	0	0.28339	No data	-0.05313607001458642	No data	0	No data	No data	0	0.5	0.5
SATB1	0.4289413446288314	0.7055759410676579	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9148099999999999	No data	-0.7659929151906647	-0.8585911940106496	0	No data	No data	0	0.75	-1
PDGFB	0.42886007459875597	0.7039224310452402	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	0.75	0	1	0	0	0	0.4813299999999998	No data	-0.5438633048551782	-0.9714942446898084	0	No data	No data	0	-1	0
CCL2	0.4286101272570536	0.6906636305373294	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.20878294481642903	0.17677511384827535	No data	0.5	0	1	1	1	0	0	No data	0.10950197957907903	-0.9570952464677102	0	-1	No data	-0.3434349999999998	0.5	-1
IL23A	0.428557653978055	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6779619817611877	No data	No data	No data	No data	No data	No data	0.28809201229608333	0.04346988110355612	0.40074798178558063	1	0	1	0	0	0	0	No data	-0.24453011043967499	-0.7944718512949752	0	No data	No data	No data	1	0.5
CUL2	0.4275212504636226	0.7021761151022238	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	0	0	0	0	0.8657699999999998	No data	-0.9831214836424255	No data	0	No data	No data	0	-1	-1
IL18R1	0.4272398782903452	0.6977612206646852	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08821380389386635	0.02723612755888383	No data	0.5	0	0	0	0	0	0	No data	-0.09762450510523024	-0.6018116673414866	0	No data	No data	0	0.5	0
ACOXL	0.4263081781206884	0.7002177528837052	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.020536584451155963	No data	No data	0	0	0	0	0	0	No data	0.23015211502396338	-0.8101810840512602	0	No data	No data	0	0.5	0.5
SPRED2	0.4217054202134338	0.6936733948505138	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6052649999999999	No data	0.19576995207334869	-0.6688110945642944	0	No data	No data	0	-1	-1
CRB1	0.42129266737673154	0.6929944477757417	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0	No data	-0.10241717024380081	-0.8444013653699894	0	No data	No data	No data	1	0.5
